item_id,date,p10,p50,p90
00703,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
3543,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
9906,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
00656r,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
1312,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
00743,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
6278,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
2516,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
6515,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
2637,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
6239,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
4564,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
8201,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
2474,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
00850,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
3060,2022-10-29T00:00:00Z,-1.06542E-4,-4.66369E-5,4.8555E-6
6451,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
006206,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
00763u,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
00625k,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
3058,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
6289,2022-10-29T00:00:00Z,1.217896E-4,2.407318E-4,3.600557E-4
6491,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
8210,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2104,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
3050,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2630,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2723,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2412,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
8261,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2615,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
2611,2022-10-29T00:00:00Z,-9.61318E-5,-4.59918E-5,4.591E-6
6505,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
4958,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2371,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2305,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2439,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
1340,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
3596,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2385,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2881b,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
00881,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
2883b,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
00775b,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
4190,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
020000,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
00905,2022-10-29T00:00:00Z,-8.87003E-5,-3.95387E-5,5.7878E-6
8996,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
1907,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
00633l,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
2464,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
3002,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
00647l,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
5871,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
4919,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
00692,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
3209,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
3018,2022-10-29T00:00:00Z,0.0121743092,0.0197264645,0.0264327433
2426,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
6005,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
3711,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
008201,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
1456,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
2450,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
3149,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
3016,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
5906,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
00680l,2022-10-29T00:00:00Z,-8.98736E-5,-3.74941E-5,9.4127E-6
9919,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
00733,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
5285,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
2424,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
1530,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
1582,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
00660,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
8112,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
00663l,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
911868,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
3047,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
1213,2022-10-29T00:00:00Z,0.0113221752,0.0193695016,0.0273286104
5244,2022-10-29T00:00:00Z,-9.73446E-5,-4.44141E-5,2.01978E-5
2069,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
3051,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
3023,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
6666,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
6605,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
2855,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
3715,2022-10-29T00:00:00Z,-9.59069E-5,-4.07191E-5,1.05868E-5
2528,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
4106,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
9902,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
3645,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
020029,2022-10-29T00:00:00Z,-8.91516E-5,-4.03447E-5,4.6543E-6
2455,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
3705,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2536,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
4137,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
6415,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
8105,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
006208,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
8464,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
6235,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
0052,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
2330,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
1731,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
3338,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2881,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
2247,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
00645,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
00903,2022-10-29T00:00:00Z,-9.73264E-5,-4.43809E-5,2.02495E-5
00690,2022-10-29T00:00:00Z,-9.71448E-5,-4.14154E-5,1.53099E-5
2504,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2492,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
6024,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2841,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
8438,2022-10-29T00:00:00Z,-8.93156E-5,-4.29646E-5,1.16954E-5
8104,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
6128,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
4566,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
3669,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
6202,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
5519,2022-10-29T00:00:00Z,-9.74026E-5,-4.45183E-5,2.00371E-5
2337,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
3019,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
00639,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
00882,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2601,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
8488,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2530,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
6531,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
6412,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2480,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
00885,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
2231,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
8114,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
6165,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2731,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
00728,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
2701,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
2373,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
9918,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
4930,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2354,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
5538,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
0051,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2392,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
8249,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
6792,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
3005,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
6153,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
9941a,2022-10-29T00:00:00Z,-9.63971E-5,-4.25798E-5,7.4522E-6
6669,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
1726,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
1519,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
2345,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
3545,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
1457,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
1618,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
1710,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
3056,2022-10-29T00:00:00Z,-8.95934E-5,-4.34286E-5,1.10115E-5
6581,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
1783,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2851,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2642,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
8341,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
2014,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2881c,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
6108,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
1615,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2704,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
5471,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
4576,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
6456,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
1339,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
3702a,2022-10-29T00:00:00Z,-9.18379E-5,-4.06688E-5,3.13482E-5
2342,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
1506,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
3661,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
1235,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
6189,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2344,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
8033,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
00898,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
6776,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2353,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
00830,2022-10-29T00:00:00Z,-8.6544E-5,-4.37277E-5,1.51258E-5
3311,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
6625,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
01010t,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
2383,2022-10-29T00:00:00Z,-8.3055E-5,-4.24832E-5,3.3159E-6
3312,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
2915,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
00662,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
4562,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
1732,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
2428,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
9937,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
6251,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
1319,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
2029,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
00707r,2022-10-29T00:00:00Z,-1.126073E-4,-4.96726E-5,2.6055E-6
020034,2022-10-29T00:00:00Z,-9.15601E-5,-4.0496E-5,7.8301E-6
8131,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
2548,2022-10-29T00:00:00Z,-9.57215E-5,-4.29147E-5,1.58309E-5
2349,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
6689,2022-10-29T00:00:00Z,-1.028041E-4,-4.93183E-5,1.40314E-5
3028,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
6854,2022-10-29T00:00:00Z,-1.02424E-4,-4.93457E-5,1.35262E-5
3043,2022-10-29T00:00:00Z,0.0094142808,0.0180912372,0.0275264345
2905,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
3014,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
2397,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
3057,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
00655l,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
9941,2022-10-29T00:00:00Z,-1.028061E-4,-5.0965E-5,1.04554E-5
2908,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
1735,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
02001l,2022-10-29T00:00:00Z,-9.42527E-5,-4.16149E-5,-7.731E-7
4976,2022-10-29T00:00:00Z,-9.74279E-5,-3.817E-5,2.26507E-5
6112,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
911608,2022-10-29T00:00:00Z,-8.6544E-5,-4.37277E-5,1.51258E-5
3024,2022-10-29T00:00:00Z,-8.6544E-5,-4.37277E-5,1.51258E-5
1525,2022-10-29T00:00:00Z,-8.6544E-5,-4.37277E-5,1.51258E-5
6796,2022-10-29T00:00:00Z,-8.59014E-5,-4.2602E-5,1.69093E-5
2379,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
2114,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
1236,2022-10-29T00:00:00Z,-9.21262E-5,-4.16449E-5,6.1422E-6
2421,2022-10-29T00:00:00Z,-9.70991E-5,-3.79732E-5,2.02131E-5
