item_id,date,p10,p50,p90
00703,2022-10-28T00:00:00Z,0.0,0.0,0.0
3543,2022-10-28T00:00:00Z,0.0,0.0,0.0
9906,2022-10-28T00:00:00Z,0.0,0.0,0.0
00656r,2022-10-28T00:00:00Z,0.0,0.0,0.0
1312,2022-10-28T00:00:00Z,0.0,0.0,0.0
00743,2022-10-28T00:00:00Z,0.0,0.0,0.0
6278,2022-10-28T00:00:00Z,0.0,0.0,0.0
2516,2022-10-28T00:00:00Z,0.0,0.0,0.0
6515,2022-10-28T00:00:00Z,0.0,0.0,0.0
2637,2022-10-28T00:00:00Z,0.0,0.0,0.0
6239,2022-10-28T00:00:00Z,0.0,0.0,0.0
4564,2022-10-28T00:00:00Z,0.0,0.0,0.0
8201,2022-10-28T00:00:00Z,0.0,0.0,0.0
2474,2022-10-28T00:00:00Z,0.0,0.0,0.0
00850,2022-10-28T00:00:00Z,0.0,0.0,0.0
3060,2022-10-28T00:00:00Z,0.0,0.0,0.0
6451,2022-10-28T00:00:00Z,0.0,0.0,0.0
006206,2022-10-28T00:00:00Z,0.0,0.0,0.0
00763u,2022-10-28T00:00:00Z,0.0,0.0,0.0
00625k,2022-10-28T00:00:00Z,0.0,0.0,0.0
3058,2022-10-28T00:00:00Z,0.0,0.0,0.0
6289,2022-10-28T00:00:00Z,-0.23824747075333988,0.0925359934985501,0.4233194577504401
6491,2022-10-28T00:00:00Z,0.0,0.0,0.0
8210,2022-10-28T00:00:00Z,0.0,0.0,0.0
2104,2022-10-28T00:00:00Z,0.0,0.0,0.0
3050,2022-10-28T00:00:00Z,0.0,0.0,0.0
2630,2022-10-28T00:00:00Z,0.0,0.0,0.0
2723,2022-10-28T00:00:00Z,0.0,0.0,0.0
2412,2022-10-28T00:00:00Z,0.0,0.0,0.0
8261,2022-10-28T00:00:00Z,0.0,0.0,0.0
2615,2022-10-28T00:00:00Z,0.0,0.0,0.0
2611,2022-10-28T00:00:00Z,0.0,0.0,0.0
6505,2022-10-28T00:00:00Z,0.0,0.0,0.0
4958,2022-10-28T00:00:00Z,0.0,0.0,0.0
2371,2022-10-28T00:00:00Z,0.0,0.0,0.0
2305,2022-10-28T00:00:00Z,0.0,0.0,0.0
2439,2022-10-28T00:00:00Z,0.0,0.0,0.0
1340,2022-10-28T00:00:00Z,0.0,0.0,0.0
3596,2022-10-28T00:00:00Z,0.0,0.0,0.0
2385,2022-10-28T00:00:00Z,0.0,0.0,0.0
2881b,2022-10-28T00:00:00Z,0.0,0.0,0.0
00881,2022-10-28T00:00:00Z,0.0,0.0,0.0
2883b,2022-10-28T00:00:00Z,0.0,0.0,0.0
00775b,2022-10-28T00:00:00Z,0.0,0.0,0.0
4190,2022-10-28T00:00:00Z,0.0,0.0,0.0
020000,2022-10-28T00:00:00Z,0.0,0.0,0.0
00905,2022-10-28T00:00:00Z,0.0,0.0,0.0
8996,2022-10-28T00:00:00Z,0.0,0.0,0.0
1907,2022-10-28T00:00:00Z,0.0,0.0,0.0
00633l,2022-10-28T00:00:00Z,0.0,0.0,0.0
2464,2022-10-28T00:00:00Z,0.0,0.0,0.0
3002,2022-10-28T00:00:00Z,0.0,0.0,0.0
00647l,2022-10-28T00:00:00Z,0.0,0.0,0.0
5871,2022-10-28T00:00:00Z,0.0,0.0,0.0
4919,2022-10-28T00:00:00Z,0.0,0.0,0.0
00692,2022-10-28T00:00:00Z,0.0,0.0,0.0
3209,2022-10-28T00:00:00Z,0.0,0.0,0.0
3018,2022-10-28T00:00:00Z,0.7547703595562597,1.0033603534226683,1.2519503472890767
2426,2022-10-28T00:00:00Z,0.0,0.0,0.0
6005,2022-10-28T00:00:00Z,0.0,0.0,0.0
3711,2022-10-28T00:00:00Z,0.0,0.0,0.0
008201,2022-10-28T00:00:00Z,0.0,0.0,0.0
1456,2022-10-28T00:00:00Z,0.0,0.0,0.0
2450,2022-10-28T00:00:00Z,0.0,0.0,0.0
3149,2022-10-28T00:00:00Z,0.0,0.0,0.0
3016,2022-10-28T00:00:00Z,0.0,0.0,0.0
5906,2022-10-28T00:00:00Z,0.0,0.0,0.0
00680l,2022-10-28T00:00:00Z,0.0,0.0,0.0
9919,2022-10-28T00:00:00Z,0.0,0.0,0.0
00733,2022-10-28T00:00:00Z,0.0,0.0,0.0
5285,2022-10-28T00:00:00Z,0.0,0.0,0.0
2424,2022-10-28T00:00:00Z,0.0,0.0,0.0
1530,2022-10-28T00:00:00Z,0.0,0.0,0.0
1582,2022-10-28T00:00:00Z,0.0,0.0,0.0
00660,2022-10-28T00:00:00Z,0.0,0.0,0.0
8112,2022-10-28T00:00:00Z,0.0,0.0,0.0
00663l,2022-10-28T00:00:00Z,0.0,0.0,0.0
911868,2022-10-28T00:00:00Z,0.0,0.0,0.0
3047,2022-10-28T00:00:00Z,0.0,0.0,0.0
1213,2022-10-28T00:00:00Z,0.6473202720118068,0.9177179293954139,1.188115586779021
5244,2022-10-28T00:00:00Z,0.0,0.0,0.0
2069,2022-10-28T00:00:00Z,0.0,0.0,0.0
3051,2022-10-28T00:00:00Z,0.0,0.0,0.0
3023,2022-10-28T00:00:00Z,0.0,0.0,0.0
6666,2022-10-28T00:00:00Z,0.0,0.0,0.0
6605,2022-10-28T00:00:00Z,0.0,0.0,0.0
2855,2022-10-28T00:00:00Z,0.0,0.0,0.0
3715,2022-10-28T00:00:00Z,0.0,0.0,0.0
2528,2022-10-28T00:00:00Z,0.0,0.0,0.0
4106,2022-10-28T00:00:00Z,0.0,0.0,0.0
9902,2022-10-28T00:00:00Z,0.0,0.0,0.0
3645,2022-10-28T00:00:00Z,0.0,0.0,0.0
020029,2022-10-28T00:00:00Z,0.0,0.0,0.0
2455,2022-10-28T00:00:00Z,0.0,0.0,0.0
3705,2022-10-28T00:00:00Z,0.0,0.0,0.0
2536,2022-10-28T00:00:00Z,0.0,0.0,0.0
4137,2022-10-28T00:00:00Z,0.0,0.0,0.0
6415,2022-10-28T00:00:00Z,0.0,0.0,0.0
8105,2022-10-28T00:00:00Z,0.0,0.0,0.0
006208,2022-10-28T00:00:00Z,0.0,0.0,0.0
8464,2022-10-28T00:00:00Z,0.0,0.0,0.0
6235,2022-10-28T00:00:00Z,0.0,0.0,0.0
0052,2022-10-28T00:00:00Z,0.0,0.0,0.0
2330,2022-10-28T00:00:00Z,0.0,0.0,0.0
1731,2022-10-28T00:00:00Z,0.0,0.0,0.0
3338,2022-10-28T00:00:00Z,0.0,0.0,0.0
2881,2022-10-28T00:00:00Z,0.0,0.0,0.0
2247,2022-10-28T00:00:00Z,0.0,0.0,0.0
00645,2022-10-28T00:00:00Z,0.0,0.0,0.0
00903,2022-10-28T00:00:00Z,0.0,0.0,0.0
00690,2022-10-28T00:00:00Z,0.0,0.0,0.0
2504,2022-10-28T00:00:00Z,0.0,0.0,0.0
2492,2022-10-28T00:00:00Z,0.0,0.0,0.0
