item_id,date,p10,p50,p90
6177,2022-10-28T00:00:00Z,0.0,0.0,0.0
6183,2022-10-28T00:00:00Z,0.0,0.0,0.0
4306,2022-10-28T00:00:00Z,0.0,0.0,0.0
9931,2022-10-28T00:00:00Z,0.0,0.0,0.0
2449,2022-10-28T00:00:00Z,0.0,0.0,0.0
2388,2022-10-28T00:00:00Z,0.0,0.0,0.0
2438,2022-10-28T00:00:00Z,0.0,0.0,0.0
2612,2022-10-28T00:00:00Z,0.0,0.0,0.0
3530,2022-10-28T00:00:00Z,0.0,0.0,0.0
8072,2022-10-28T00:00:00Z,0.0,0.0,0.0
2009,2022-10-28T00:00:00Z,0.0,0.0,0.0
3533,2022-10-28T00:00:00Z,0.0,0.0,0.0
9905,2022-10-28T00:00:00Z,0.0,0.0,0.0
1477,2022-10-28T00:00:00Z,0.0,0.0,0.0
2211,2022-10-28T00:00:00Z,0.0,0.0,0.0
1702,2022-10-28T00:00:00Z,0.0,0.0,0.0
1256,2022-10-28T00:00:00Z,0.0,0.0,0.0
1597,2022-10-28T00:00:00Z,0.0,0.0,0.0
2945,2022-10-28T00:00:00Z,0.0,0.0,0.0
3046,2022-10-28T00:00:00Z,0.0,0.0,0.0
2462,2022-10-28T00:00:00Z,0.0,0.0,0.0
2939,2022-10-28T00:00:00Z,0.0,0.0,0.0
2348a,2022-10-28T00:00:00Z,0.0,0.0,0.0
6257,2022-10-28T00:00:00Z,0.0,0.0,0.0
2705,2022-10-28T00:00:00Z,0.0,0.0,0.0
6674,2022-10-28T00:00:00Z,0.0,0.0,0.0
6277,2022-10-28T00:00:00Z,0.0,0.0,0.0
5880,2022-10-28T00:00:00Z,0.0,0.0,0.0
00916,2022-10-28T00:00:00Z,0.0,0.0,0.0
6585,2022-10-28T00:00:00Z,0.0,0.0,0.0
00901,2022-10-28T00:00:00Z,0.0,0.0,0.0
9188,2022-10-28T00:00:00Z,0.0,0.0,0.0
00737,2022-10-28T00:00:00Z,0.0,0.0,0.0
6139,2022-10-28T00:00:00Z,0.0,0.0,0.0
006207,2022-10-28T00:00:00Z,0.0,0.0,0.0
2312,2022-10-28T00:00:00Z,0.0,0.0,0.0
2408,2022-10-28T00:00:00Z,0.0,0.0,0.0
00851,2022-10-28T00:00:00Z,0.0,0.0,0.0
6283,2022-10-28T00:00:00Z,0.0,0.0,0.0
1616,2022-10-28T00:00:00Z,0.0,0.0,0.0
2406,2022-10-28T00:00:00Z,0.0,0.0,0.0
01003t,2022-10-28T00:00:00Z,0.0,0.0,0.0
00653l,2022-10-28T00:00:00Z,0.0,0.0,0.0
6209,2022-10-28T00:00:00Z,0.0,0.0,0.0
3036a,2022-10-28T00:00:00Z,0.0,0.0,0.0
1402,2022-10-28T00:00:00Z,0.0,0.0,0.0
5607,2022-10-28T00:00:00Z,0.0,0.0,0.0
1722,2022-10-28T00:00:00Z,0.0,0.0,0.0
1108,2022-10-28T00:00:00Z,0.0,0.0,0.0
2433,2022-10-28T00:00:00Z,0.0,0.0,0.0
2748,2022-10-28T00:00:00Z,0.0,0.0,0.0
4960,2022-10-28T00:00:00Z,0.0,0.0,0.0
2413,2022-10-28T00:00:00Z,0.0,0.0,0.0
1432,2022-10-28T00:00:00Z,0.0,0.0,0.0
2332,2022-10-28T00:00:00Z,0.0,0.0,0.0
3231,2022-10-28T00:00:00Z,0.0,0.0,0.0
3035,2022-10-28T00:00:00Z,0.0,0.0,0.0
2812,2022-10-28T00:00:00Z,0.0,0.0,0.0
2535,2022-10-28T00:00:00Z,0.0,0.0,0.0
3704,2022-10-28T00:00:00Z,0.0,0.0,0.0
6214,2022-10-28T00:00:00Z,0.0,0.0,0.0
4722,2022-10-28T00:00:00Z,0.0,0.0,0.0
2227,2022-10-28T00:00:00Z,0.0,0.0,0.0
2460,2022-10-28T00:00:00Z,0.0,0.0,0.0
1233,2022-10-28T00:00:00Z,0.0,0.0,0.0
9105,2022-10-28T00:00:00Z,0.0,0.0,0.0
4763,2022-10-28T00:00:00Z,0.0,0.0,0.0
2440,2022-10-28T00:00:00Z,0.0,0.0,0.0
6598,2022-10-28T00:00:00Z,0.0,0.0,0.0
2103,2022-10-28T00:00:00Z,0.0,0.0,0.0
3026,2022-10-28T00:00:00Z,0.0,0.0,0.0
9925,2022-10-28T00:00:00Z,0.0,0.0,0.0
1109,2022-10-28T00:00:00Z,0.0,0.0,0.0
1737,2022-10-28T00:00:00Z,0.0,0.0,0.0
2393,2022-10-28T00:00:00Z,0.0,0.0,0.0
1314,2022-10-28T00:00:00Z,0.0,0.0,0.0
020032,2022-10-28T00:00:00Z,0.0,0.0,0.0
6442,2022-10-28T00:00:00Z,0.0,0.0,0.0
1709,2022-10-28T00:00:00Z,0.0,0.0,0.0
3383,2022-10-28T00:00:00Z,-0.22799712054904803,0.09154249532628735,0.4110821112016227
1310,2022-10-28T00:00:00Z,0.0,0.0,0.0
00762,2022-10-28T00:00:00Z,0.0,0.0,0.0
1583,2022-10-28T00:00:00Z,0.0,0.0,0.0
6136,2022-10-28T00:00:00Z,0.0,0.0,0.0
4766,2022-10-28T00:00:00Z,0.0,0.0,0.0
2485,2022-10-28T00:00:00Z,0.0,0.0,0.0
1337,2022-10-28T00:00:00Z,0.0,0.0,0.0
6504,2022-10-28T00:00:00Z,0.0,0.0,0.0
5434,2022-10-28T00:00:00Z,0.0,0.0,0.0
00735,2022-10-28T00:00:00Z,0.0,0.0,0.0
00865b,2022-10-28T00:00:00Z,0.0,0.0,0.0
2308,2022-10-28T00:00:00Z,0.0,0.0,0.0
9955,2022-10-28T00:00:00Z,0.0,0.0,0.0
2425,2022-10-28T00:00:00Z,0.0,0.0,0.0
2206,2022-10-28T00:00:00Z,0.0,0.0,0.0
1342,2022-10-28T00:00:00Z,0.0,0.0,0.0
3413,2022-10-28T00:00:00Z,0.0,0.0,0.0
4526,2022-10-28T00:00:00Z,0.0,0.0,0.0
00700,2022-10-28T00:00:00Z,0.0,0.0,0.0
01001t,2022-10-28T00:00:00Z,0.0,0.0,0.0
3665,2022-10-28T00:00:00Z,0.0,0.0,0.0
2903,2022-10-28T00:00:00Z,0.0,0.0,0.0
8411,2022-10-28T00:00:00Z,0.0,0.0,0.0
1903,2022-10-28T00:00:00Z,0.0,0.0,0.0
2538,2022-10-28T00:00:00Z,0.0,0.0,0.0
1533,2022-10-28T00:00:00Z,0.0,0.0,0.0
2884,2022-10-28T00:00:00Z,0.0,0.0,0.0
3443,2022-10-28T00:00:00Z,0.0,0.0,0.0
00912,2022-10-28T00:00:00Z,0.0,0.0,0.0
00708l,2022-10-28T00:00:00Z,0.0,0.0,0.0
1730,2022-10-28T00:00:00Z,0.0,0.0,0.0
00917,2022-10-28T00:00:00Z,0.0,0.0,0.0
2025,2022-10-28T00:00:00Z,0.6473202720118068,0.9177179293954139,1.188115586779021
9103,2022-10-28T00:00:00Z,0.0,0.0,0.0
2328,2022-10-28T00:00:00Z,0.0,0.0,0.0
2809,2022-10-28T00:00:00Z,0.0,0.0,0.0
2497,2022-10-28T00:00:00Z,0.0,0.0,0.0
6582,2022-10-28T00:00:00Z,0.0,0.0,0.0
4571,2022-10-28T00:00:00Z,0.0,0.0,0.0
9908,2022-10-28T00:00:00Z,0.0,0.0,0.0
2362,2022-10-28T00:00:00Z,0.0,0.0,0.0
1611,2022-10-28T00:00:00Z,0.0,0.0,0.0
2034,2022-10-28T00:00:00Z,0.0,0.0,0.0
