item_id,date,p10,p50,p90
00625k,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
00625k,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
00625k,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
00625k,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
00625k,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
1109,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
1109,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
1109,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
1109,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
1109,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
8462,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
8462,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
8462,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
8462,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
8462,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
