item_id,date,p10,p50,p90
1522,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
1522,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
1522,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
1522,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
1522,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
2704,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
2704,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
2704,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
2704,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
2704,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
2905,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
2905,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
2905,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
2905,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
2905,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2911,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2911,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2911,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2911,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2911,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3040,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
3040,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
3040,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
3040,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
3040,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
4566,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
4566,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
4566,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
4566,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
4566,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
5269,2022-11-01T00:00:00Z,-5.75801E-5,-2.1987E-5,9.0083E-6
5269,2022-11-02T00:00:00Z,-4.62093E-5,-2.58226E-5,1.00062E-5
5269,2022-11-03T00:00:00Z,-5.41288E-5,-1.9404E-5,5.3895E-6
5269,2022-11-04T00:00:00Z,-4.78673E-5,-1.65474E-5,1.41606E-5
5269,2022-11-05T00:00:00Z,-4.60259E-5,-1.86738E-5,1.4042E-5
6115,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
6115,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
6115,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
6115,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
6115,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
