item_id,date,p10,p50,p90
00711b,2022-11-01T00:00:00Z,-5.16233E-5,-2.09588E-5,7.3887E-6
00711b,2022-11-02T00:00:00Z,-5.81823E-5,-2.01935E-5,1.47011E-5
00711b,2022-11-03T00:00:00Z,-4.37296E-5,-1.73999E-5,1.17507E-5
00711b,2022-11-04T00:00:00Z,-4.26099E-5,-1.84322E-5,1.34292E-5
00711b,2022-11-05T00:00:00Z,-4.81732E-5,-1.39761E-5,1.24137E-5
1515,2022-11-01T00:00:00Z,-4.66509E-5,-2.32543E-5,6.1702E-6
1515,2022-11-02T00:00:00Z,-5.68649E-5,-2.2785E-5,1.04163E-5
1515,2022-11-03T00:00:00Z,-4.3435E-5,-1.87707E-5,1.06341E-5
1515,2022-11-04T00:00:00Z,-4.83989E-5,-1.76057E-5,1.34292E-5
1515,2022-11-05T00:00:00Z,-4.38739E-5,-1.13523E-5,1.51971E-5
2106,2022-11-01T00:00:00Z,-4.99674E-5,-2.23602E-5,5.0335E-6
2106,2022-11-02T00:00:00Z,-5.35292E-5,-1.75718E-5,1.35126E-5
2106,2022-11-03T00:00:00Z,-5.22493E-5,-1.95583E-5,1.248E-5
2106,2022-11-04T00:00:00Z,-4.0722E-5,-1.5077E-5,9.177E-6
2106,2022-11-05T00:00:00Z,-5.30974E-5,-1.70392E-5,1.55303E-5
2611,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2611,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2611,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2611,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2611,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
6449,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
6449,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
6449,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
6449,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
6449,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
