item_id,date,p10,p50,p90
00898,2022-11-01T00:00:00Z,-5.00166E-5,-1.88192E-5,1.33928E-5
00898,2022-11-02T00:00:00Z,-5.01913E-5,-1.93949E-5,8.665E-6
00898,2022-11-03T00:00:00Z,-4.7133E-5,-2.07662E-5,8.5862E-6
00898,2022-11-04T00:00:00Z,-5.55656E-5,-1.96366E-5,1.80476E-5
00898,2022-11-05T00:00:00Z,-4.66064E-5,-1.45165E-5,1.20632E-5
2438,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
2438,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
2438,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
2438,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
2438,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
2444,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
2444,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
2444,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
2444,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
2444,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
4557,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
4557,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
4557,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
4557,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
4557,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
6141,2022-11-01T00:00:00Z,-5.56807E-5,-2.34347E-5,6.6099E-6
6141,2022-11-02T00:00:00Z,-5.39853E-5,-2.23093E-5,1.39736E-5
6141,2022-11-03T00:00:00Z,-6.11938E-5,-2.25499E-5,4.7944E-6
6141,2022-11-04T00:00:00Z,-4.87232E-5,-1.89791E-5,1.38147E-5
6141,2022-11-05T00:00:00Z,-4.59846E-5,-1.93104E-5,1.12871E-5
