item_id,date,p10,p50,p90
00657k,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
00657k,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
00657k,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
00657k,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
00657k,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
00664r,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
00664r,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
00664r,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
00664r,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
00664r,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
1904,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
1904,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
1904,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
1904,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
1904,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
2324,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
2324,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
2324,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
2324,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
2324,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
2538,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
2538,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
2538,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
2538,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
2538,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
5906,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
5906,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
5906,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
5906,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
5906,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
6666,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
6666,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
6666,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
6666,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
6666,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
