item_id,date,p10,p50,p90
00708l,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
00708l,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
00708l,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
00708l,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
00708l,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
00770,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
00770,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
00770,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
00770,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
00770,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
2006,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
2006,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
2006,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
2006,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
2006,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
3576,2022-11-01T00:00:00Z,-5.11998E-5,-2.06068E-5,9.9478E-6
3576,2022-11-02T00:00:00Z,-4.62245E-5,-2.73399E-5,6.0456E-6
3576,2022-11-03T00:00:00Z,-5.14153E-5,-1.67304E-5,7.985E-6
3576,2022-11-04T00:00:00Z,-4.78673E-5,-1.91906E-5,2.43736E-5
3576,2022-11-05T00:00:00Z,-4.42431E-5,-1.5929E-5,2.04181E-5
