item_id,date,p10,p50,p90
020002,2022-11-01T00:00:00Z,-4.99971E-5,-2.06363E-5,6.7179E-6
020002,2022-11-02T00:00:00Z,-5.01354E-5,-2.33239E-5,5.392E-6
020002,2022-11-03T00:00:00Z,-4.99866E-5,-2.00752E-5,1.43878E-5
020002,2022-11-04T00:00:00Z,-4.43518E-5,-1.96431E-5,1.12149E-5
020002,2022-11-05T00:00:00Z,-5.24385E-5,-1.14042E-5,2.37035E-5
1321,2022-11-01T00:00:00Z,-4.98333E-5,-2.22789E-5,7.7016E-6
1321,2022-11-02T00:00:00Z,-5.6101E-5,-1.97377E-5,9.2794E-6
1321,2022-11-03T00:00:00Z,-4.26028E-5,-2.15541E-5,8.7454E-6
1321,2022-11-04T00:00:00Z,-5.23874E-5,-1.9113E-5,1.42356E-5
1321,2022-11-05T00:00:00Z,-4.62931E-5,-1.08683E-5,1.80326E-5
2007,2022-11-01T00:00:00Z,-5.11998E-5,-2.06068E-5,9.9478E-6
2007,2022-11-02T00:00:00Z,-4.62245E-5,-2.73399E-5,6.0456E-6
2007,2022-11-03T00:00:00Z,-5.14153E-5,-1.67304E-5,7.985E-6
2007,2022-11-04T00:00:00Z,-4.78673E-5,-1.91906E-5,2.43736E-5
2007,2022-11-05T00:00:00Z,-4.42431E-5,-1.5929E-5,2.04181E-5
2457,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
2457,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
2457,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
2457,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
2457,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2881a,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
2881a,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
2881a,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
2881a,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
2881a,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
8131,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
8131,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
8131,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
8131,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
8131,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
