item_id,date,p10,p50,p90
006208,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
006208,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
006208,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
006208,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
006208,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
00899,2022-11-01T00:00:00Z,-5.01969E-5,-1.9137E-5,1.49696E-5
00899,2022-11-02T00:00:00Z,-4.99654E-5,-2.34187E-5,9.579E-6
00899,2022-11-03T00:00:00Z,-5.32532E-5,-1.86273E-5,9.0568E-6
00899,2022-11-04T00:00:00Z,-4.2933E-5,-1.35754E-5,1.67187E-5
00899,2022-11-05T00:00:00Z,-3.95364E-5,-1.93408E-5,1.46384E-5
00900,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
00900,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
00900,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
00900,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
00900,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
1907,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
1907,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
1907,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
1907,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
1907,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
3028,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
3028,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
3028,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
3028,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
3028,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
6592,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
6592,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
6592,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
6592,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
6592,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
