item_id,date,p10,p50,p90
00701,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
00701,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
00701,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
00701,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
00701,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
020011,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
020011,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
020011,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
020011,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
020011,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
1597,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
1597,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
1597,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
1597,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
1597,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
1612,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
1612,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
1612,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
1612,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
1612,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2433,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2433,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2433,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2433,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2433,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
2489,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
2489,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
2489,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
2489,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
2489,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
2606,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
2606,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
2606,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
2606,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
2606,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
2882a,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
2882a,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
2882a,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
2882a,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
2882a,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
2885,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
2885,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
2885,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
2885,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
2885,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
3059,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
3059,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
3059,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
3059,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
3059,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
6165,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
6165,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
6165,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
6165,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
6165,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
