item_id,date,p10,p50,p90
00675l,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
00675l,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
00675l,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
00675l,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
00675l,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
00771,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
00771,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
00771,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
00771,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
00771,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
1583,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
1583,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
1583,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
1583,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
1583,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
1708,2022-11-01T00:00:00Z,-4.86436E-5,-2.30635E-5,-4.092E-6
1708,2022-11-02T00:00:00Z,-4.63051E-5,-1.75116E-5,4.9506E-6
1708,2022-11-03T00:00:00Z,-5.07041E-5,-2.07859E-5,7.5398E-6
1708,2022-11-04T00:00:00Z,-4.77385E-5,-1.8686E-5,7.7425E-6
1708,2022-11-05T00:00:00Z,-4.26758E-5,-1.66893E-5,1.08155E-5
2109,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
2109,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
2109,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
2109,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
2109,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
2511,2022-11-01T00:00:00Z,-5.20336E-5,-1.93554E-5,5.4129E-6
2511,2022-11-02T00:00:00Z,-5.57642E-5,-1.76728E-5,7.7613E-6
2511,2022-11-03T00:00:00Z,-4.61154E-5,-1.34079E-5,8.4848E-6
2511,2022-11-04T00:00:00Z,-4.97254E-5,-1.6689E-5,5.8568E-6
2511,2022-11-05T00:00:00Z,-4.80837E-5,-1.43518E-5,2.13263E-5
2609,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
2609,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
2609,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
2609,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
2609,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2834,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
2834,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
2834,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
2834,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
2834,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
6226,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
6226,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
6226,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
6226,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
6226,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
8463,2022-11-01T00:00:00Z,-4.68015E-5,-1.82184E-5,1.5814E-5
8463,2022-11-02T00:00:00Z,-4.8157E-5,-2.2388E-5,1.0E-5
8463,2022-11-03T00:00:00Z,-5.19189E-5,-1.65198E-5,9.4717E-6
8463,2022-11-04T00:00:00Z,-4.31213E-5,-1.3868E-5,1.55392E-5
8463,2022-11-05T00:00:00Z,-4.38765E-5,-2.09761E-5,1.27491E-5
9103,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
9103,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
9103,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
9103,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
9103,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
