item_id,date,p10,p50,p90
00631l,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
00631l,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
00631l,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
00631l,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
00631l,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
00915,2022-11-01T00:00:00Z,-4.98924E-5,-1.89265E-5,1.50709E-5
00915,2022-11-02T00:00:00Z,-4.96427E-5,-2.31628E-5,9.6525E-6
00915,2022-11-03T00:00:00Z,-5.32332E-5,-1.88322E-5,8.7986E-6
00915,2022-11-04T00:00:00Z,-4.31906E-5,-1.39836E-5,1.61325E-5
00915,2022-11-05T00:00:00Z,-3.99972E-5,-1.99944E-5,1.37356E-5
1503,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
1503,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
1503,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
1503,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
1503,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
2462,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2462,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2462,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2462,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2462,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3055,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
3055,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
3055,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
3055,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
3055,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
4532,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
4532,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
4532,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
4532,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
4532,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
5871,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
5871,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
5871,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
5871,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
5871,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
6669,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
6669,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
6669,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
6669,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
6669,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
