item_id,date,p10,p50,p90
00681r,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
00681r,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
00681r,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
00681r,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
00681r,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
2313,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
2313,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
2313,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
2313,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
2313,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2379,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
2379,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
2379,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
2379,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
2379,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
4119,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
4119,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
4119,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
4119,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
4119,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
4956,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
4956,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
4956,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
4956,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
4956,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
