item_id,date,p10,p50,p90
00894,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
00894,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
00894,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
00894,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
00894,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
2377,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2377,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2377,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2377,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2377,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
3031,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
3031,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
3031,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
3031,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
3031,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
3665,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
3665,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
3665,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
3665,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
3665,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
5871a,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
5871a,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
5871a,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
5871a,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
5871a,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
