item_id,date,p10,p50,p90
1525,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
1525,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
1525,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
1525,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
1525,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2338,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
2338,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
2338,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
2338,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
2338,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
2722,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2722,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2722,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2722,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2722,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3588,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
3588,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
3588,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
3588,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
3588,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
5706,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
5706,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
5706,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
5706,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
5706,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
6477,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
6477,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
6477,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
6477,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
6477,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
