item_id,date,p10,p50,p90
00645,2022-11-01T00:00:00Z,-4.68369E-5,-1.90753E-5,1.49197E-5
00645,2022-11-02T00:00:00Z,-5.14058E-5,-1.85302E-5,1.26457E-5
00645,2022-11-03T00:00:00Z,-5.14706E-5,-1.52737E-5,1.26804E-5
00645,2022-11-04T00:00:00Z,-4.49859E-5,-1.74678E-5,1.8134E-5
00645,2022-11-05T00:00:00Z,-4.59865E-5,-1.47204E-5,1.31027E-5
1227,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
1227,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
1227,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
1227,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
1227,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
1737,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
1737,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
1737,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
1737,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
1737,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
2211,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
2211,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
2211,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
2211,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
2211,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
2454,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2454,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2454,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2454,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2454,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
2816,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
2816,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
2816,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
2816,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
2816,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
2882,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
2882,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
2882,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
2882,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
2882,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
6282,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
6282,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
6282,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
6282,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
6282,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
6754,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
6754,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
6754,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
6754,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
6754,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
