item_id,date,p10,p50,p90
00903,2022-11-01T00:00:00Z,-4.95566E-5,-2.08969E-5,4.8811E-6
00903,2022-11-02T00:00:00Z,-5.15849E-5,-1.76619E-5,1.07974E-5
00903,2022-11-03T00:00:00Z,-5.07051E-5,-2.1154E-5,8.3844E-6
00903,2022-11-04T00:00:00Z,-4.85178E-5,-1.80767E-5,9.1617E-6
00903,2022-11-05T00:00:00Z,-4.27037E-5,-1.5628E-5,1.2662E-5
2402,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
2402,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
2402,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
2402,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
2402,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
2477,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
2477,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
2477,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
2477,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
2477,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
2495,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
2495,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
2495,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
2495,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
2495,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
2915,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
2915,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
2915,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
2915,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
2915,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
5434,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
5434,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
5434,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
5434,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
5434,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
6278,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
6278,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
6278,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
6278,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
6278,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
6605,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
6605,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
6605,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
6605,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
6605,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
