item_id,date,p10,p50,p90
1517,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
1517,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
1517,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
1517,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
1517,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
1615,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
1615,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
1615,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
1615,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
1615,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
2227,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2227,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2227,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2227,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2227,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
2239,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
2239,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
2239,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
2239,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
2239,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
2539,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
2539,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
2539,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
2539,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
2539,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
3006,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
3006,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
3006,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
3006,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
3006,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
6715,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
6715,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
6715,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
6715,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
6715,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
