item_id,date,p10,p50,p90
2542,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
2542,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
2542,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
2542,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
2542,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
3045,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
3045,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
3045,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
3045,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
3045,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
3051,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
3051,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
3051,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
3051,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
3051,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
6230,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
6230,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
6230,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
6230,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
6230,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
8039,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
8039,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
8039,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
8039,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
8039,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
911608,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
911608,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
911608,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
911608,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
911608,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
