item_id,date,p10,p50,p90
2028,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
2028,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
2028,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
2028,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
2028,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
3044,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
3044,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
3044,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
3044,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
3044,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
4438,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
4438,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
4438,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
4438,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
4438,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
6139,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
6139,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
6139,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
6139,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
6139,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
6670,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
6670,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
6670,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
6670,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
6670,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
6789,2022-11-01T00:00:00Z,-5.13935E-5,-2.07825E-5,7.5137E-6
6789,2022-11-02T00:00:00Z,-5.79274E-5,-2.00436E-5,1.47439E-5
6789,2022-11-03T00:00:00Z,-4.37587E-5,-1.75814E-5,1.15489E-5
6789,2022-11-04T00:00:00Z,-4.28527E-5,-1.86889E-5,1.29814E-5
6789,2022-11-05T00:00:00Z,-4.84437E-5,-1.44406E-5,1.18539E-5
8261,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
8261,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
8261,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
8261,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
8261,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
