item_id,date,p10,p50,p90
1323,2022-11-01T00:00:00Z,-5.16233E-5,-2.09588E-5,7.3887E-6
1323,2022-11-02T00:00:00Z,-5.81823E-5,-2.01935E-5,1.47011E-5
1323,2022-11-03T00:00:00Z,-4.37296E-5,-1.73999E-5,1.17507E-5
1323,2022-11-04T00:00:00Z,-4.26099E-5,-1.84322E-5,1.34292E-5
1323,2022-11-05T00:00:00Z,-4.81732E-5,-1.39761E-5,1.24137E-5
2376,2022-11-01T00:00:00Z,-4.99674E-5,-1.91143E-5,8.1713E-6
2376,2022-11-02T00:00:00Z,-5.10949E-5,-2.26634E-5,2.1638E-6
2376,2022-11-03T00:00:00Z,-5.23421E-5,-2.12243E-5,1.40735E-5
2376,2022-11-04T00:00:00Z,-4.08951E-5,-1.96987E-5,1.19391E-5
2376,2022-11-05T00:00:00Z,-5.26857E-5,-1.57671E-5,1.56055E-5
2480,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
2480,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
2480,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
2480,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
2480,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
9944,2022-11-01T00:00:00Z,-5.3329E-5,-1.96331E-5,7.598E-6
9944,2022-11-02T00:00:00Z,-5.49657E-5,-1.93807E-5,1.69531E-5
9944,2022-11-03T00:00:00Z,-4.60603E-5,-1.9885E-5,1.06536E-5
9944,2022-11-04T00:00:00Z,-4.71508E-5,-1.71295E-5,1.97112E-5
9944,2022-11-05T00:00:00Z,-4.43871E-5,-1.96271E-5,1.82285E-5
