item_id,date,p10,p50,p90
1210,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
1210,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
1210,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
1210,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
1210,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
2520,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
2520,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
2520,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
2520,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
2520,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
4571,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
4571,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
4571,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
4571,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
4571,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
8940,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
8940,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
8940,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
8940,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
8940,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
9914,2022-11-01T00:00:00Z,-5.16233E-5,-2.09588E-5,7.3887E-6
9914,2022-11-02T00:00:00Z,-5.81823E-5,-2.01935E-5,1.47011E-5
9914,2022-11-03T00:00:00Z,-4.37296E-5,-1.73999E-5,1.17507E-5
9914,2022-11-04T00:00:00Z,-4.26099E-5,-1.84322E-5,1.34292E-5
9914,2022-11-05T00:00:00Z,-4.81732E-5,-1.39761E-5,1.24137E-5
