item_id,date,p10,p50,p90
00639,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
00639,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
00639,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
00639,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
00639,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
1609,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
1609,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
1609,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
1609,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
1609,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
2630,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2630,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2630,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2630,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2630,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3682,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
3682,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
3682,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
3682,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
3682,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
9930,2022-11-01T00:00:00Z,-5.31157E-5,-2.20966E-5,1.55888E-5
9930,2022-11-02T00:00:00Z,-4.87741E-5,-2.20035E-5,9.2623E-6
9930,2022-11-03T00:00:00Z,-5.13206E-5,-2.11323E-5,2.7749E-6
9930,2022-11-04T00:00:00Z,-4.79221E-5,-1.66581E-5,1.75046E-5
9930,2022-11-05T00:00:00Z,-4.51074E-5,-1.40112E-5,1.24038E-5
