item_id,date,p10,p50,p90
008201,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
008201,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
008201,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
008201,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
008201,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
1507,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
1507,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
1507,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
1507,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
1507,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
1522a,2022-11-01T00:00:00Z,-5.55423E-5,-2.22464E-5,7.0451E-6
1522a,2022-11-02T00:00:00Z,-5.14521E-5,-2.25417E-5,7.3823E-6
1522a,2022-11-03T00:00:00Z,-4.56632E-5,-1.5722E-5,1.20107E-5
1522a,2022-11-04T00:00:00Z,-4.52796E-5,-1.63342E-5,1.1734E-5
1522a,2022-11-05T00:00:00Z,-4.79126E-5,-1.78964E-5,1.77529E-5
2023,2022-11-01T00:00:00Z,-5.56807E-5,-2.34347E-5,6.6099E-6
2023,2022-11-02T00:00:00Z,-5.39853E-5,-2.23093E-5,1.39736E-5
2023,2022-11-03T00:00:00Z,-6.11938E-5,-2.25499E-5,4.7944E-6
2023,2022-11-04T00:00:00Z,-4.87232E-5,-1.89791E-5,1.38147E-5
2023,2022-11-05T00:00:00Z,-4.59846E-5,-1.93104E-5,1.12871E-5
2836,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
2836,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
2836,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
2836,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
2836,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
6671,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
6671,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
6671,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
6671,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
6671,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
8163,2022-11-01T00:00:00Z,-4.98333E-5,-2.22789E-5,7.7016E-6
8163,2022-11-02T00:00:00Z,-5.6101E-5,-1.97377E-5,9.2794E-6
8163,2022-11-03T00:00:00Z,-4.26028E-5,-2.15541E-5,8.7454E-6
8163,2022-11-04T00:00:00Z,-5.23874E-5,-1.9113E-5,1.42356E-5
8163,2022-11-05T00:00:00Z,-4.62931E-5,-1.08683E-5,1.80326E-5
