item_id,date,p10,p50,p90
00865b,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
00865b,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
00865b,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
00865b,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
00865b,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
00913,2022-11-01T00:00:00Z,-4.8952E-5,-1.81081E-5,1.09504E-5
00913,2022-11-02T00:00:00Z,-4.98618E-5,-1.53041E-5,1.11841E-5
00913,2022-11-03T00:00:00Z,-4.9468E-5,-2.20694E-5,1.76351E-5
00913,2022-11-04T00:00:00Z,-4.43088E-5,-2.11579E-5,1.26429E-5
00913,2022-11-05T00:00:00Z,-5.05198E-5,-2.01322E-5,8.9653E-6
2308,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
2308,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
2308,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
2308,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
2308,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
2929,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
2929,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
2929,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
2929,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
2929,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
5258,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
5258,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
5258,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
5258,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
5258,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
