item_id,date,p10,p50,p90
00671r,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
00671r,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
00671r,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
00671r,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
00671r,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
2038,2022-11-01T00:00:00Z,-5.0801E-5,-2.39306E-5,1.20359E-5
2038,2022-11-02T00:00:00Z,-5.77902E-5,-2.54597E-5,1.5965E-6
2038,2022-11-03T00:00:00Z,-4.98682E-5,-2.07352E-5,1.36624E-5
2038,2022-11-04T00:00:00Z,-4.85032E-5,-1.58926E-5,1.69579E-5
2038,2022-11-05T00:00:00Z,-4.82923E-5,-1.9084E-5,8.156E-6
6796,2022-11-01T00:00:00Z,-5.13223E-5,-2.14912E-5,5.8924E-6
6796,2022-11-02T00:00:00Z,-4.38376E-5,-2.05146E-5,9.4587E-6
6796,2022-11-03T00:00:00Z,-5.23841E-5,-1.92781E-5,1.09728E-5
6796,2022-11-04T00:00:00Z,-4.79552E-5,-2.00929E-5,1.14642E-5
6796,2022-11-05T00:00:00Z,-4.82616E-5,-1.66289E-5,1.10253E-5
8996,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
8996,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
8996,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
8996,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
8996,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
