item_id,date,p10,p50,p90
2409,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2409,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2409,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2409,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2409,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
8104,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
8104,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
8104,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
8104,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
8104,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
