item_id,date,p10,p50,p90
1108,2022-11-01T00:00:00Z,-4.92834E-5,-2.01175E-5,1.33543E-5
1108,2022-11-02T00:00:00Z,-5.16714E-5,-1.78929E-5,1.59394E-5
1108,2022-11-03T00:00:00Z,-4.94648E-5,-1.7201E-5,1.85045E-5
1108,2022-11-04T00:00:00Z,-5.20903E-5,-2.09996E-5,1.90277E-5
1108,2022-11-05T00:00:00Z,-4.57432E-5,-1.8647E-5,1.19745E-5
1446,2022-11-01T00:00:00Z,-4.73417E-5,-1.9074E-5,1.22748E-5
1446,2022-11-02T00:00:00Z,-5.21672E-5,-2.12421E-5,1.34938E-5
1446,2022-11-03T00:00:00Z,-5.02564E-5,-2.06985E-5,3.8694E-6
1446,2022-11-04T00:00:00Z,-4.92964E-5,-1.73134E-5,1.63182E-5
1446,2022-11-05T00:00:00Z,-4.56725E-5,-9.5439E-6,1.80596E-5
1905,2022-11-01T00:00:00Z,-5.11998E-5,-2.06068E-5,9.9478E-6
1905,2022-11-02T00:00:00Z,-4.62245E-5,-2.73399E-5,6.0456E-6
1905,2022-11-03T00:00:00Z,-5.14153E-5,-1.67304E-5,7.985E-6
1905,2022-11-04T00:00:00Z,-4.78673E-5,-1.91906E-5,2.43736E-5
1905,2022-11-05T00:00:00Z,-4.42431E-5,-1.5929E-5,2.04181E-5
2537,2022-11-01T00:00:00Z,-4.98333E-5,-2.22789E-5,7.7016E-6
2537,2022-11-02T00:00:00Z,-5.6101E-5,-1.97377E-5,9.2794E-6
2537,2022-11-03T00:00:00Z,-4.26028E-5,-2.15541E-5,8.7454E-6
2537,2022-11-04T00:00:00Z,-5.23874E-5,-1.9113E-5,1.42356E-5
2537,2022-11-05T00:00:00Z,-4.62931E-5,-1.08683E-5,1.80326E-5
3042,2022-11-01T00:00:00Z,-4.36802E-5,-1.98844E-5,1.15538E-5
3042,2022-11-02T00:00:00Z,-5.30799E-5,-2.44139E-5,1.9582E-6
3042,2022-11-03T00:00:00Z,-4.35582E-5,-1.86814E-5,2.41809E-5
3042,2022-11-04T00:00:00Z,-4.83001E-5,-1.99834E-5,1.3515E-5
3042,2022-11-05T00:00:00Z,-5.23365E-5,-1.66886E-5,1.42081E-5
6136,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
6136,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
6136,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
6136,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
6136,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
9902,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
9902,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
9902,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
9902,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
9902,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
9946,2022-11-01T00:00:00Z,-4.99375E-5,-1.56654E-5,1.31728E-5
9946,2022-11-02T00:00:00Z,-5.26526E-5,-2.06379E-5,9.4064E-6
9946,2022-11-03T00:00:00Z,-4.27587E-5,-2.16661E-5,7.6777E-6
9946,2022-11-04T00:00:00Z,-4.75641E-5,-1.83566E-5,2.54077E-5
9946,2022-11-05T00:00:00Z,-4.67802E-5,-2.2112E-5,1.26753E-5
