item_id,date,p10,p50,p90
020031,2022-11-01T00:00:00Z,-5.60152E-5,-2.0429E-5,5.2698E-6
020031,2022-11-02T00:00:00Z,-5.14666E-5,-2.12645E-5,8.6286E-6
020031,2022-11-03T00:00:00Z,-4.89141E-5,-1.19981E-5,1.43462E-5
020031,2022-11-04T00:00:00Z,-4.87436E-5,-1.69024E-5,1.40358E-5
020031,2022-11-05T00:00:00Z,-4.17618E-5,-1.08456E-5,1.73771E-5
1440,2022-11-01T00:00:00Z,-5.22453E-5,-1.7945E-5,1.04536E-5
1440,2022-11-02T00:00:00Z,-5.01198E-5,-1.90931E-5,9.5974E-6
1440,2022-11-03T00:00:00Z,-5.09557E-5,-2.15577E-5,8.5199E-6
1440,2022-11-04T00:00:00Z,-5.75858E-5,-1.63069E-5,2.00431E-5
1440,2022-11-05T00:00:00Z,-5.42036E-5,-1.3269E-5,1.38521E-5
2103,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
2103,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
2103,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
2103,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
2103,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
2476,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
2476,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
2476,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
2476,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
2476,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
3023,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
3023,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
3023,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
3023,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
3023,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
3037,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
3037,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
3037,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
3037,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
3037,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
6142,2022-11-01T00:00:00Z,-5.16233E-5,-2.09588E-5,7.3887E-6
6142,2022-11-02T00:00:00Z,-5.81823E-5,-2.01935E-5,1.47011E-5
6142,2022-11-03T00:00:00Z,-4.37296E-5,-1.73999E-5,1.17507E-5
6142,2022-11-04T00:00:00Z,-4.26099E-5,-1.84322E-5,1.34292E-5
6142,2022-11-05T00:00:00Z,-4.81732E-5,-1.39761E-5,1.24137E-5
911622,2022-11-01T00:00:00Z,-5.16233E-5,-2.09588E-5,7.3887E-6
911622,2022-11-02T00:00:00Z,-5.81823E-5,-2.01935E-5,1.47011E-5
911622,2022-11-03T00:00:00Z,-4.37296E-5,-1.73999E-5,1.17507E-5
911622,2022-11-04T00:00:00Z,-4.26099E-5,-1.84322E-5,1.34292E-5
911622,2022-11-05T00:00:00Z,-4.81732E-5,-1.39761E-5,1.24137E-5
