item_id,date,p10,p50,p90
1341,2022-11-01T00:00:00Z,-5.035E-5,-2.39874E-5,1.37831E-5
1341,2022-11-02T00:00:00Z,-5.29413E-5,-2.22245E-5,9.1826E-6
1341,2022-11-03T00:00:00Z,-4.44206E-5,-2.14037E-5,6.5564E-6
1341,2022-11-04T00:00:00Z,-4.99931E-5,-1.90654E-5,2.23042E-5
1341,2022-11-05T00:00:00Z,-4.46439E-5,-1.72939E-5,1.788E-5
1712,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
1712,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
1712,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
1712,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
1712,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
2029,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
2029,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
2029,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
2029,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
2029,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
4906,2022-11-01T00:00:00Z,-5.11998E-5,-2.06068E-5,9.9478E-6
4906,2022-11-02T00:00:00Z,-4.62245E-5,-2.73399E-5,6.0456E-6
4906,2022-11-03T00:00:00Z,-5.14153E-5,-1.67304E-5,7.985E-6
4906,2022-11-04T00:00:00Z,-4.78673E-5,-1.91906E-5,2.43736E-5
4906,2022-11-05T00:00:00Z,-4.42431E-5,-1.5929E-5,2.04181E-5
9935,2022-11-01T00:00:00Z,-4.86878E-5,-1.68752E-5,1.19296E-5
9935,2022-11-02T00:00:00Z,-5.33517E-5,-2.35511E-5,5.291E-6
9935,2022-11-03T00:00:00Z,-4.83755E-5,-2.22836E-5,1.36347E-5
9935,2022-11-04T00:00:00Z,-4.59802E-5,-1.77705E-5,1.9805E-5
9935,2022-11-05T00:00:00Z,-5.07879E-5,-1.55287E-5,3.04147E-5
