item_id,date,p10,p50,p90
00650l,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
00650l,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
00650l,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
00650l,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
00650l,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
020032,2022-11-01T00:00:00Z,-5.59828E-5,-2.04041E-5,5.2884E-6
020032,2022-11-02T00:00:00Z,-5.14347E-5,-2.12489E-5,8.6346E-6
020032,2022-11-03T00:00:00Z,-4.89191E-5,-1.20187E-5,1.43055E-5
020032,2022-11-04T00:00:00Z,-4.87672E-5,-1.69485E-5,1.3979E-5
020032,2022-11-05T00:00:00Z,-4.18107E-5,-1.09221E-5,1.72854E-5
2352,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
2352,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
2352,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
2352,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
2352,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
4807,2022-11-01T00:00:00Z,-5.11998E-5,-2.06068E-5,9.9478E-6
4807,2022-11-02T00:00:00Z,-4.62245E-5,-2.73399E-5,6.0456E-6
4807,2022-11-03T00:00:00Z,-5.14153E-5,-1.67304E-5,7.985E-6
4807,2022-11-04T00:00:00Z,-4.78673E-5,-1.91906E-5,2.43736E-5
4807,2022-11-05T00:00:00Z,-4.42431E-5,-1.5929E-5,2.04181E-5
8112a,2022-11-01T00:00:00Z,-5.20732E-5,-1.92852E-5,9.358E-6
8112a,2022-11-02T00:00:00Z,-5.18829E-5,-2.25175E-5,1.76528E-5
8112a,2022-11-03T00:00:00Z,-4.92368E-5,-1.5425E-5,1.09304E-5
8112a,2022-11-04T00:00:00Z,-4.90595E-5,-2.34565E-5,9.5649E-6
8112a,2022-11-05T00:00:00Z,-4.52482E-5,-1.98415E-5,1.21837E-5
8210,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
8210,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
8210,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
8210,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
8210,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
