item_id,date,p10,p50,p90
1714,2022-11-01T00:00:00Z,-5.61059E-5,-2.05066E-5,5.2043E-6
1714,2022-11-02T00:00:00Z,-5.15439E-5,-2.13046E-5,8.6093E-6
1714,2022-11-03T00:00:00Z,-4.88929E-5,-1.19415E-5,1.44523E-5
1714,2022-11-04T00:00:00Z,-4.86731E-5,-1.67776E-5,1.41828E-5
1714,2022-11-05T00:00:00Z,-4.16259E-5,-1.0641E-5,1.76165E-5
2748,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2748,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2748,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2748,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2748,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
2910,2022-11-01T00:00:00Z,-5.21366E-5,-1.93398E-5,9.3106E-6
2910,2022-11-02T00:00:00Z,-5.19371E-5,-2.25494E-5,1.76464E-5
2910,2022-11-03T00:00:00Z,-4.9215E-5,-1.53967E-5,1.09959E-5
2910,2022-11-04T00:00:00Z,-4.89958E-5,-2.33772E-5,9.6811E-6
2910,2022-11-05T00:00:00Z,-4.51483E-5,-1.97466E-5,1.2351E-5
6854,2022-11-01T00:00:00Z,-4.69908E-5,-1.88345E-5,1.2388E-5
6854,2022-11-02T00:00:00Z,-5.17556E-5,-2.1035E-5,1.35408E-5
6854,2022-11-03T00:00:00Z,-5.03149E-5,-2.09325E-5,3.5124E-6
6854,2022-11-04T00:00:00Z,-4.95819E-5,-1.77938E-5,1.56359E-5
6854,2022-11-05T00:00:00Z,-4.61414E-5,-1.0351E-5,1.70234E-5
