item_id,date,p10,p50,p90
00728,2022-11-01T00:00:00Z,-5.20336E-5,-2.23532E-5,8.2987E-6
00728,2022-11-02T00:00:00Z,-5.05572E-5,-1.73665E-5,9.1419E-6
00728,2022-11-03T00:00:00Z,-4.45879E-5,-1.62132E-5,1.42718E-5
00728,2022-11-04T00:00:00Z,-5.3436E-5,-1.71489E-5,1.34279E-5
00728,2022-11-05T00:00:00Z,-4.862E-5,-1.80601E-5,1.39312E-5
00757,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
00757,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
00757,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
00757,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
00757,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
00916,2022-11-01T00:00:00Z,-5.06964E-5,-2.06937E-5,1.51821E-5
00916,2022-11-02T00:00:00Z,-5.11425E-5,-1.98283E-5,8.4312E-6
00916,2022-11-03T00:00:00Z,-4.66106E-5,-2.04057E-5,1.14904E-5
00916,2022-11-04T00:00:00Z,-4.69939E-5,-1.73354E-5,2.38301E-5
00916,2022-11-05T00:00:00Z,-4.20366E-5,-1.77679E-5,8.8742E-6
2412,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2412,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2412,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2412,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2412,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
2613,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2613,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2613,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2613,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2613,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3563,2022-11-01T00:00:00Z,-5.50846E-5,-2.82339E-5,7.3244E-6
3563,2022-11-02T00:00:00Z,-5.48673E-5,-2.27969E-5,1.19616E-5
3563,2022-11-03T00:00:00Z,-5.16174E-5,-2.34184E-5,1.03112E-5
3563,2022-11-04T00:00:00Z,-4.98653E-5,-1.74975E-5,1.41962E-5
3563,2022-11-05T00:00:00Z,-4.73014E-5,-1.55949E-5,1.29391E-5
