item_id,date,p10,p50,p90
2357,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
2357,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
2357,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
2357,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
2357,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
2723,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
2723,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
2723,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
2723,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
2723,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
3092,2022-11-01T00:00:00Z,-5.45912E-5,-2.27962E-5,1.57192E-5
3092,2022-11-02T00:00:00Z,-5.15711E-5,-2.03898E-5,1.46231E-5
3092,2022-11-03T00:00:00Z,-5.06144E-5,-2.18799E-5,1.23589E-5
3092,2022-11-04T00:00:00Z,-4.5455E-5,-2.06428E-5,1.9573E-6
3092,2022-11-05T00:00:00Z,-4.50096E-5,-1.57683E-5,1.55118E-5
4919,2022-11-01T00:00:00Z,-4.44697E-5,-2.05783E-5,1.31014E-5
4919,2022-11-02T00:00:00Z,-6.04308E-5,-2.42006E-5,4.4482E-6
4919,2022-11-03T00:00:00Z,-4.75412E-5,-1.84299E-5,7.6973E-6
4919,2022-11-04T00:00:00Z,-4.87805E-5,-2.22406E-5,1.26851E-5
4919,2022-11-05T00:00:00Z,-4.54633E-5,-1.38088E-5,1.57627E-5
9188,2022-11-01T00:00:00Z,-5.12899E-5,-2.10356E-5,1.51319E-5
9188,2022-11-02T00:00:00Z,-5.20257E-5,-2.03389E-5,8.2673E-6
9188,2022-11-03T00:00:00Z,-4.67182E-5,-2.03344E-5,1.20643E-5
9188,2022-11-04T00:00:00Z,-4.67007E-5,-1.66267E-5,2.51339E-5
9188,2022-11-05T00:00:00Z,-4.13052E-5,-1.66296E-5,1.03445E-5
