item_id,date,p10,p50,p90
020008,2022-11-01T00:00:00Z,-5.37495E-5,-2.19784E-5,8.0506E-6
020008,2022-11-02T00:00:00Z,-5.15617E-5,-2.32587E-5,7.7655E-6
020008,2022-11-03T00:00:00Z,-5.49914E-5,-2.12243E-5,1.18736E-5
020008,2022-11-04T00:00:00Z,-4.04017E-5,-1.96962E-5,1.24401E-5
020008,2022-11-05T00:00:00Z,-5.54837E-5,-1.76397E-5,1.69824E-5
1101,2022-11-01T00:00:00Z,-4.92707E-5,-1.83303E-5,1.08179E-5
1101,2022-11-02T00:00:00Z,-5.02379E-5,-1.54621E-5,1.11263E-5
1101,2022-11-03T00:00:00Z,-4.94594E-5,-2.18751E-5,1.79832E-5
1101,2022-11-04T00:00:00Z,-4.40495E-5,-2.07459E-5,1.32068E-5
1101,2022-11-05T00:00:00Z,-5.0046E-5,-1.94472E-5,9.8568E-6
2207,2022-11-01T00:00:00Z,-5.02134E-5,-1.91522E-5,1.49563E-5
2207,2022-11-02T00:00:00Z,-4.99762E-5,-2.34286E-5,9.5743E-6
2207,2022-11-03T00:00:00Z,-5.32489E-5,-1.86158E-5,9.0679E-6
2207,2022-11-04T00:00:00Z,-4.29174E-5,-1.35553E-5,1.67439E-5
2207,2022-11-05T00:00:00Z,-3.95112E-5,-1.93084E-5,1.4679E-5
2424,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
2424,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
2424,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
2424,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
2424,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
3376,2022-11-01T00:00:00Z,-5.4013E-5,-1.5217E-5,1.40299E-5
3376,2022-11-02T00:00:00Z,-5.11148E-5,-2.60553E-5,2.7215E-6
3376,2022-11-03T00:00:00Z,-4.56763E-5,-2.02313E-5,8.8108E-6
3376,2022-11-04T00:00:00Z,-5.54648E-5,-1.79109E-5,1.50966E-5
3376,2022-11-05T00:00:00Z,-5.40565E-5,-1.38027E-5,1.68042E-5
3501,2022-11-01T00:00:00Z,-4.95765E-5,-2.09147E-5,4.865E-6
3501,2022-11-02T00:00:00Z,-5.15992E-5,-1.7669E-5,1.07943E-5
3501,2022-11-03T00:00:00Z,-5.07016E-5,-2.1141E-5,8.4072E-6
3501,2022-11-04T00:00:00Z,-4.84991E-5,-1.80522E-5,9.1917E-6
3501,2022-11-05T00:00:00Z,-4.26758E-5,-1.55905E-5,1.27062E-5
9958,2022-11-01T00:00:00Z,-5.24292E-5,-2.5208E-5,6.2726E-6
9958,2022-11-02T00:00:00Z,-5.29413E-5,-2.05995E-5,1.26638E-5
9958,2022-11-03T00:00:00Z,-4.81626E-5,-2.20839E-5,8.1204E-6
9958,2022-11-04T00:00:00Z,-5.45897E-5,-1.95245E-5,2.15781E-5
9958,2022-11-05T00:00:00Z,-5.22139E-5,-1.91334E-5,1.69852E-5
